split,tid,fid,text,tokens
clotho_development,PAB-GvB-Hwk=,zAK3PPNVpyY=,Dispatcher and radio communication between people who are talking.,"['dispatcher', 'and', 'radio', 'communication', 'between', 'people', 'who', 'are', 'talking']"
clotho_development,AR81am9BtAY=,zAK3PPNVpyY=,People are talking with each other using radio communication.,"['people', 'are', 'talking', 'with', 'each', 'other', 'using', 'radio', 'communication']"
clotho_development,CE0vqIFu0qs=,zAK3PPNVpyY=,People are talking to each other on the radio.,"['people', 'are', 'talking', 'to', 'each', 'other', 'on', 'the', 'radio']"
clotho_development,hyjomIhlYHI=,zAK3PPNVpyY=,Someone on the radio talking to another person.,"['someone', 'on', 'the', 'radio', 'talking', 'to', 'another', 'person']"
clotho_development,vpdR0iDA-0I=,zF7CtgrbhdU=,A bell sound rings and echoes and slowly returns.,"['a', 'bell', 'sound', 'rings', 'and', 'echoes', 'and', 'slowly', 'returns']"
clotho_development,Ke4U0RYbCeI=,zF7CtgrbhdU=,A small quiet mechanical reading or beeping similar to a radar.,"['a', 'small', 'quiet', 'mechanical', 'reading', 'or', 'beeping', 'similar', 'to', 'a', 'radar']"
clotho_development,ACj1zMWWX7Y=,zF7CtgrbhdU=,A soft mechanical bleeping which is reminiscent of radar.,"['a', 'soft', 'mechanical', 'bleeping', 'which', 'is', 'reminiscent', 'of', 'radar']"
clotho_development,9QDRmLrx9eE=,zF7CtgrbhdU=,"A sonar sound starting off strong then fading, to begin strong again and eventually quiet down.","['a', 'sonar', 'sound', 'starting', 'off', 'strong', 'then', 'fading', 'to', 'begin', 'strong', 'again', 'and', 'eventually', 'quiet', 'down']"
clotho_development,exo7cDBNrDY=,zF7CtgrbhdU=,Sonar is activated and its audio oscillates between strong and weak signals.,"['sonar', 'is', 'activated', 'and', 'its', 'audio', 'oscillates', 'between', 'strong', 'and', 'weak', 'signals']"
clotho_development,Umihsv1iMuk=,tj7pvsdTqkI=,A baby lamb baaing and an adult lamb baaing while walking through grass.,"['a', 'baby', 'lamb', 'baaing', 'and', 'an', 'adult', 'lamb', 'baaing', 'while', 'walking', 'through', 'grass']"
clotho_development,Z_ja2IKcK4g=,tj7pvsdTqkI=,A human mimics a lamb as it bleats.,"['a', 'human', 'mimics', 'a', 'lamb', 'as', 'it', 'bleats']"
clotho_development,Uqv5Tf_USyk=,tj7pvsdTqkI=,A lamb bleating while a human mimics it.,"['a', 'lamb', 'bleating', 'while', 'a', 'human', 'mimics', 'it']"
clotho_development,7upU_pwAfaU=,tj7pvsdTqkI=,Sheep bleat while birds chirp in the background.,"['sheep', 'bleat', 'while', 'birds', 'chirp', 'in', 'the', 'background']"
clotho_development,bJqWcsATfGM=,tj7pvsdTqkI=,Sheep call out while birds chirp in the background.,"['sheep', 'call', 'out', 'while', 'birds', 'chirp', 'in', 'the', 'background']"
clotho_development,R7youL193Bg=,yBj_k4vX-C0=,A person walks on a scratchy surface in a frequent manner,"['a', 'person', 'walks', 'on', 'a', 'scratchy', 'surface', 'in', 'a', 'frequent', 'manner']"
clotho_development,LywWqrOgw9A=,yBj_k4vX-C0=,A person wearing slides is dragging their feet while they walk.,"['a', 'person', 'wearing', 'slides', 'is', 'dragging', 'their', 'feet', 'while', 'they', 'walk']"
clotho_development,HUr_1fil44c=,yBj_k4vX-C0=,Someone is walking down a sidewalk and dragging their feet a little bit.,"['someone', 'is', 'walking', 'down', 'a', 'sidewalk', 'and', 'dragging', 'their', 'feet', 'a', 'little', 'bit']"
clotho_development,HPMBzqe6BsQ=,yBj_k4vX-C0=,Someone walking down a sidewalk and dragging their feet a little bit.,"['someone', 'walking', 'down', 'a', 'sidewalk', 'and', 'dragging', 'their', 'feet', 'a', 'little', 'bit']"
clotho_development,E9z_dSb3r6o=,yBj_k4vX-C0=,Someone walks by wearing flip flops as they clack and scrape along the sidewalk.,"['someone', 'walks', 'by', 'wearing', 'flip', 'flops', 'as', 'they', 'clack', 'and', 'scrape', 'along', 'the', 'sidewalk']"
clotho_development,b-6TNGDCv3U=,D8_xLtOWiOY=,"A great number of people of all sorts of ages converse with each other, including a small child.","['a', 'great', 'number', 'of', 'people', 'of', 'all', 'sorts', 'of', 'ages', 'converse', 'with', 'each', 'other', 'including', 'a', 'small', 'child']"
clotho_development,EQ8DRvgGXE4=,D8_xLtOWiOY=,A group of people are having breakfast together in a cafeteria.,"['a', 'group', 'of', 'people', 'are', 'having', 'breakfast', 'together', 'in', 'a', 'cafeteria']"
clotho_development,p2is36dYkr0=,D8_xLtOWiOY=,A group of people eat breakfast together at a table in the cafeteria.,"['a', 'group', 'of', 'people', 'eat', 'breakfast', 'together', 'at', 'a', 'table', 'in', 'the', 'cafeteria']"
clotho_development,MaVzwMTDE4A=,D8_xLtOWiOY=,A group or crowd of people speaking and shouting.,"['a', 'group', 'or', 'crowd', 'of', 'people', 'speaking', 'and', 'shouting']"
clotho_development,x-Nuz5Tycxc=,D8_xLtOWiOY=,A large of group of people composed of different ages talk to each other including a toddler.,"['a', 'large', 'of', 'group', 'of', 'people', 'composed', 'of', 'different', 'ages', 'talk', 'to', 'each', 'other', 'including', 'a', 'toddler']"
clotho_development,_ikbAeDOGXw=,iUhSg7s7EDA=,A book being flipped through over and over.,"['a', 'book', 'being', 'flipped', 'through', 'over', 'and', 'over']"
clotho_development,YRN3Aska7tc=,iUhSg7s7EDA=,A books whose page keeps being turned over.,"['a', 'books', 'whose', 'page', 'keeps', 'being', 'turned', 'over']"
clotho_development,u_n-85lXzYQ=,iUhSg7s7EDA=,Flipping through a book to put emphasis on the movement of the paper.,"['flipping', 'through', 'a', 'book', 'to', 'put', 'emphasis', 'on', 'the', 'movement', 'of', 'the', 'paper']"
clotho_development,q6wyUj2SNDQ=,iUhSg7s7EDA=,Some flipping the pages of a book with large leaves,"['some', 'flipping', 'the', 'pages', 'of', 'a', 'book', 'with', 'large', 'leaves']"
clotho_development,idOCIQBFIDk=,iUhSg7s7EDA=,Someone flipping the large leaf pages of a book.,"['someone', 'flipping', 'the', 'large', 'leaf', 'pages', 'of', 'a', 'book']"
clotho_development,inE5JJkfOW4=,WeVjDbpDipU=,A car idling then somebody blowing a whistle while motorcycles pass by,"['a', 'car', 'idling', 'then', 'somebody', 'blowing', 'a', 'whistle', 'while', 'motorcycles', 'pass', 'by']"
clotho_development,3iWkef4vBR8=,WeVjDbpDipU=,A person blows a whistle at a busy city intersection.,"['a', 'person', 'blows', 'a', 'whistle', 'at', 'a', 'busy', 'city', 'intersection']"
clotho_development,2duA2Tksk6E=,WeVjDbpDipU=,A person blows a whistle at a busy intersection.,"['a', 'person', 'blows', 'a', 'whistle', 'at', 'a', 'busy', 'intersection']"
clotho_development,y_HZPzKPwkY=,WeVjDbpDipU=,Several cars drive along a road while a police officer directs traffic.,"['several', 'cars', 'drive', 'along', 'a', 'road', 'while', 'a', 'police', 'officer', 'directs', 'traffic']"
clotho_development,swCeb6chJ-0=,WeVjDbpDipU=,Several cars driving on a road and a whistle is sounding.,"['several', 'cars', 'driving', 'on', 'a', 'road', 'and', 'a', 'whistle', 'is', 'sounding']"
clotho_development,o0r0FlhyjxI=,sUFw-m1sxXs=,"A short distance away, a group of people engage in indistinguishable chatter.","['a', 'short', 'distance', 'away', 'a', 'group', 'of', 'people', 'engage', 'in', 'indistinguishable', 'chatter']"
clotho_development,_v0g6P7v_DY=,sUFw-m1sxXs=,"As time goes on, the bustling crowd chatter resonates.","['as', 'time', 'goes', 'on', 'the', 'bustling', 'crowd', 'chatter', 'resonates']"
clotho_development,sBldiKZwaH4=,sUFw-m1sxXs=,Many people were moving and discussing inside of a large hall.,"['many', 'people', 'were', 'moving', 'and', 'discussing', 'inside', 'of', 'a', 'large', 'hall']"
clotho_development,ohmQ-ibbUtA=,sUFw-m1sxXs=,The activity of crowd chatter resonates as time goes on.,"['the', 'activity', 'of', 'crowd', 'chatter', 'resonates', 'as', 'time', 'goes', 'on']"
clotho_development,h26z1_babCM=,sUFw-m1sxXs=,people are talking loudly in the background indistinguishably,"['people', 'are', 'talking', 'loudly', 'in', 'the', 'background', 'indistinguishably']"
clotho_development,qgeod23F_B8=,fIU4zSHqg04=,"A person was walking on a sidewalk adjacent to a school, where children were playing on the playground.","['a', 'person', 'was', 'walking', 'on', 'a', 'sidewalk', 'adjacent', 'to', 'a', 'school', 'where', 'children', 'were', 'playing', 'on', 'the', 'playground']"
clotho_development,GVxd_rscwoM=,fIU4zSHqg04=,"As the wind begins to blow, background sounds like metal clanking and children screeching arise.","['as', 'the', 'wind', 'begins', 'to', 'blow', 'background', 'sounds', 'like', 'metal', 'clanking', 'and', 'children', 'screeching', 'arise']"
clotho_development,LkEvHFtdLEA=,fIU4zSHqg04=,From outside the laundromat someone watches the clothes go round and round in the dryer,"['from', 'outside', 'the', 'laundromat', 'someone', 'watches', 'the', 'clothes', 'go', 'round', 'and', 'round', 'in', 'the', 'dryer']"
clotho_development,Jyq0ciBnT00=,fIU4zSHqg04=,Metal clanks as the wind blows and the voices of children are screeching way in the background.,"['metal', 'clanks', 'as', 'the', 'wind', 'blows', 'and', 'the', 'voices', 'of', 'children', 'are', 'screeching', 'way', 'in', 'the', 'background']"
clotho_development,X4X1FeDQScA=,fIU4zSHqg04=,Someone walking down a sidewalk next to a school with kids on the playground playing.,"['someone', 'walking', 'down', 'a', 'sidewalk', 'next', 'to', 'a', 'school', 'with', 'kids', 'on', 'the', 'playground', 'playing']"
clotho_development,BeHVamcwvrA=,5Ia2Izm4r5s=,A large industrial machine was whirring inside of a room.,"['a', 'large', 'industrial', 'machine', 'was', 'whirring', 'inside', 'of', 'a', 'room']"
clotho_development,wub9UtYWJuY=,5Ia2Izm4r5s=,A large industrial machine whirring inside of a room.,"['a', 'large', 'industrial', 'machine', 'whirring', 'inside', 'of', 'a', 'room']"
clotho_development,ZqxTa2VhOe0=,5Ia2Izm4r5s=,A loud mechanical whir is quite muffled by a distant nature sound.,"['a', 'loud', 'mechanical', 'whir', 'is', 'quite', 'muffled', 'by', 'a', 'distant', 'nature', 'sound']"
clotho_development,MWpM9zl1dMc=,5Ia2Izm4r5s=,A small engine runs with a small fan of a vehicle similar to a car.,"['a', 'small', 'engine', 'runs', 'with', 'a', 'small', 'fan', 'of', 'a', 'vehicle', 'similar', 'to', 'a', 'car']"
clotho_development,ix9Q4hAtHPM=,5Ia2Izm4r5s=,Industry equipment being utilized inside a company warehouse,"['industry', 'equipment', 'being', 'utilized', 'inside', 'a', 'company', 'warehouse']"
clotho_development,9IkQuF2vTqI=,CS_9UlBPBgg=,Animals and insects are making their usual sounds in a meadow.,"['animals', 'and', 'insects', 'are', 'making', 'their', 'usual', 'sounds', 'in', 'a', 'meadow']"
clotho_development,bcga2itJvpM=,CS_9UlBPBgg=,Birds chirping outside while people are talking in the background.,"['birds', 'chirping', 'outside', 'while', 'people', 'are', 'talking', 'in', 'the', 'background']"
clotho_development,FSOOcQb7XyI=,CS_9UlBPBgg=,"In a jungle, a flock of birds chirp among the flowing river.","['in', 'a', 'jungle', 'a', 'flock', 'of', 'birds', 'chirp', 'among', 'the', 'flowing', 'river']"
clotho_development,rcPI7SFGWWQ=,CS_9UlBPBgg=,"In the distance, different birds chirped at different times.","['in', 'the', 'distance', 'different', 'birds', 'chirped', 'at', 'different', 'times']"
clotho_development,T0VbtSJNp6w=,CS_9UlBPBgg=,"The jungle with a lot of birds chirping, and potentially a river or waterfall nearby.","['the', 'jungle', 'with', 'a', 'lot', 'of', 'birds', 'chirping', 'and', 'potentially', 'a', 'river', 'or', 'waterfall', 'nearby']"
clotho_development,PWIeS_bEvdY=,9JCNm96ZiQQ=,A hair trimmer being used to cut hair.,"['a', 'hair', 'trimmer', 'being', 'used', 'to', 'cut', 'hair']"
clotho_development,pmJ21u4ocw8=,9JCNm96ZiQQ=,A pair of hair clippers is cutting through hair.,"['a', 'pair', 'of', 'hair', 'clippers', 'is', 'cutting', 'through', 'hair']"
clotho_development,X2FIojSK5Jc=,9JCNm96ZiQQ=,The hair of a person is being cut with a hair trimmer.,"['the', 'hair', 'of', 'a', 'person', 'is', 'being', 'cut', 'with', 'a', 'hair', 'trimmer']"
clotho_development,e5PJLHERop8=,9JCNm96ZiQQ=,The buzz of an electric razor cutting the hair of someone.,"['the', 'buzz', 'of', 'an', 'electric', 'razor', 'cutting', 'the', 'hair', 'of', 'someone']"
clotho_development,3HXdwzra7vA=,9JCNm96ZiQQ=,"The buzzing of an electric razor, as someone receives a hair cut.","['the', 'buzzing', 'of', 'an', 'electric', 'razor', 'as', 'someone', 'receives', 'a', 'hair', 'cut']"
clotho_development,x79B4EMJGrg=,tvwrS5ZBd1I=,A camp fire crackles as the flames burn branches and leaves.,"['a', 'camp', 'fire', 'crackles', 'as', 'the', 'flames', 'burn', 'branches', 'and', 'leaves']"
clotho_development,-Tu94vueQpE=,tvwrS5ZBd1I=,A camp fire is crackling as it burns up branches and leaves.,"['a', 'camp', 'fire', 'is', 'crackling', 'as', 'it', 'burns', 'up', 'branches', 'and', 'leaves']"
clotho_development,XjaJ7DxwD1Y=,tvwrS5ZBd1I=,A whir close by and cracking occurs because of a small fire.,"['a', 'whir', 'close', 'by', 'and', 'cracking', 'occurs', 'because', 'of', 'a', 'small', 'fire']"
clotho_development,ga_HZFpYUP8=,tvwrS5ZBd1I=,A whir nearby and then cracking is apparent from a small fire.,"['a', 'whir', 'nearby', 'and', 'then', 'cracking', 'is', 'apparent', 'from', 'a', 'small', 'fire']"
clotho_development,jRXsV0E0oIs=,tvwrS5ZBd1I=,The rain is falling and dripping without other noise.,"['the', 'rain', 'is', 'falling', 'and', 'dripping', 'without', 'other', 'noise']"
clotho_development,5r5TrbnmWiU=,szrvUuUhYns=,A lot of noise is coming from a factory engine.,"['a', 'lot', 'of', 'noise', 'is', 'coming', 'from', 'a', 'factory', 'engine']"
clotho_development,V6NC2bKInL0=,szrvUuUhYns=,A person shredding paper in a paper shredder.,"['a', 'person', 'shredding', 'paper', 'in', 'a', 'paper', 'shredder']"
clotho_development,2Q533tcRLvc=,szrvUuUhYns=,A shredder is on and a person puts a charge card into the shredder.,"['a', 'shredder', 'is', 'on', 'and', 'a', 'person', 'puts', 'a', 'charge', 'card', 'into', 'the', 'shredder']"
clotho_development,RvxH0E4uQYM=,szrvUuUhYns=,Someone is playing with a remote control car,"['someone', 'is', 'playing', 'with', 'a', 'remote', 'control', 'car']"
clotho_development,CgDmCTjXIkA=,szrvUuUhYns=,a factory engine is making a lot of noise,"['a', 'factory', 'engine', 'is', 'making', 'a', 'lot', 'of', 'noise']"
clotho_development,jCCgSro6ggI=,vriwyaOweYU=,An upbeat melody of music is repeatedly playing.,"['an', 'upbeat', 'melody', 'of', 'music', 'is', 'repeatedly', 'playing']"
clotho_development,N8QxWPMMEUA=,vriwyaOweYU=,Multiple phase music is being played with a rhythmic beat.,"['multiple', 'phase', 'music', 'is', 'being', 'played', 'with', 'a', 'rhythmic', 'beat']"
clotho_development,EBwcUKtoCwU=,vriwyaOweYU=,Music is being played with a steady beat.,"['music', 'is', 'being', 'played', 'with', 'a', 'steady', 'beat']"
clotho_development,aYj-Mrsm9n0=,vriwyaOweYU=,Someone playing an instrument at a constant rate and tune.,"['someone', 'playing', 'an', 'instrument', 'at', 'a', 'constant', 'rate', 'and', 'tune']"
clotho_development,Z7su_GN942g=,vriwyaOweYU=,an upbeat music melody is playing over and over again,"['an', 'upbeat', 'music', 'melody', 'is', 'playing', 'over', 'and', 'over', 'again']"
clotho_development,omn71WeoWaE=,wv3SDJ6wwxc=,A hand held sander was used as various speeds.,"['a', 'hand', 'held', 'sander', 'was', 'used', 'as', 'various', 'speeds']"
clotho_development,68rW08OfI-M=,wv3SDJ6wwxc=,A power tool is being used to cut grass.,"['a', 'power', 'tool', 'is', 'being', 'used', 'to', 'cut', 'grass']"
clotho_development,S4REvQW5U-c=,wv3SDJ6wwxc=,A weed whacker trimming edges from a lawn.,"['a', 'weed', 'whacker', 'trimming', 'edges', 'from', 'a', 'lawn']"
clotho_development,D_7FYN8dEzw=,wv3SDJ6wwxc=,A weed whacker trims the edges of a lawn.,"['a', 'weed', 'whacker', 'trims', 'the', 'edges', 'of', 'a', 'lawn']"
clotho_development,DZl19DSddbI=,wv3SDJ6wwxc=,Someone is operating a weed eater power tool.,"['someone', 'is', 'operating', 'a', 'weed', 'eater', 'power', 'tool']"
clotho_development,sU0GKv2S7BQ=,yTzMp-RaBCk=,A siren sounds in the distance as heavy traffic rumbles by and a street performer starts playing.,"['a', 'siren', 'sounds', 'in', 'the', 'distance', 'as', 'heavy', 'traffic', 'rumbles', 'by', 'and', 'a', 'street', 'performer', 'starts', 'playing']"
clotho_development,s_jpSSITNc4=,yTzMp-RaBCk=,Apparatus running and a melodic instrument being played in the meantime.,"['apparatus', 'running', 'and', 'a', 'melodic', 'instrument', 'being', 'played', 'in', 'the', 'meantime']"
clotho_development,9jyLsEMcI6M=,yTzMp-RaBCk=,"Traffic roars, a distant siren sounds, and a street performer plays music.","['traffic', 'roars', 'a', 'distant', 'siren', 'sounds', 'and', 'a', 'street', 'performer', 'plays', 'music']"
clotho_development,SB9tkC6G9WA=,yTzMp-RaBCk=,someone is playing the trumpet as cars and people are passing by,"['someone', 'is', 'playing', 'the', 'trumpet', 'as', 'cars', 'and', 'people', 'are', 'passing', 'by']"
clotho_development,B2XTkSBicpg=,yTzMp-RaBCk=,someone is playing the trumpet while cars and people are passing by,"['someone', 'is', 'playing', 'the', 'trumpet', 'while', 'cars', 'and', 'people', 'are', 'passing', 'by']"
clotho_development,zmLZ_O4RleE=,ClHSa4y9piw=,A machine is making a loud clicking noise.,"['a', 'machine', 'is', 'making', 'a', 'loud', 'clicking', 'noise']"
clotho_development,3LiQsDXJocM=,ClHSa4y9piw=,A pendulum moves back and forth and a pendulum ticks.,"['a', 'pendulum', 'moves', 'back', 'and', 'forth', 'and', 'a', 'pendulum', 'ticks']"
clotho_development,oG2i22DD-B8=,ClHSa4y9piw=,A pendulum ticks as it moves back and forth.,"['a', 'pendulum', 'ticks', 'as', 'it', 'moves', 'back', 'and', 'forth']"
clotho_development,n9EctAHMuxc=,ClHSa4y9piw=,The machine is making a loud clicking noise.,"['the', 'machine', 'is', 'making', 'a', 'loud', 'clicking', 'noise']"
